Time	PickupX	PickupY	DropoffX	DropoffY
231	1376.470734	-1014.531147	1347.156507	-1013.363275
232	979.504786	-967.500784	1114.411699	-1136.492258
234	1440.444741	-1280.097424	948.834012	-893.812435
240	1340.713903	-1012.501388	1577.43466	-1066.105871
243	1391.657856	-1141.373221	1625.230618	-1236.894913
246	1361.590737	-874.406641	880.225595	-1267.960088
248	1161.997009	-849.117777	899.75477	-1275.680925
249	1381.304902	-1340.08299	1178.524887	-1361.136891
250	1012.390264	-1108.65251	1347.175295	-1190.139354
251	956.157108	-962.555217	1334.639201	-833.573405
253	1051.93706	-1128.534393	1236.021484	-1300.833252
257	1008.36444	-973.613913	998.065431	-1311.973397
264	1431.116618	-1369.351721	1261.898791	-839.724248
270	1101.852211	-1133.065008	949.068798	-900.308194
275	1232.941302	-999.940908	1407.282563	-1191.771413
276	1548.902967	-976.794599	1067.943155	-1264.808036
281	1168.311543	-848.521552	1380.619294	-1351.118012
287	932.764727	-1087.082164	1502.458858	-1398.254875
290	1259.963467	-906.722577	1133.86521	-1349.805331
291	923.003788	-1284.872397	1102.816938	-1133.328263
295	880.673052	-1158.707643	891.653655	-1127.138409
296	986.484202	-968.979183	970.310867	-1251.63684
297	1458.146524	-1179.564062	1442.523654	-1260.205765
299	1446.96407	-1182.247851	1023.65935	-976.853721
304	1518.418197	-1399.394827	1513.929633	-1399.074216
306	1028.931476	-861.681973	1258.349395	-846.334231
311	990.877304	-1309.833111	970.098065	-1243.514897
315	1001.520699	-1105.686408	1280.298931	-882.429677
316	1153.377965	-849.931597	1072.446115	-1125.040632
317	978.168709	-967.217773	1540.355281	-953.301258
320	1051.222141	-1119.249005	1361.469908	-859.907145
321	1091.289189	-1339.00246	967.407482	-964.938301
322	1073.096032	-1317.882664	1543.044797	-1324.229849
324	1018.636521	-975.789772	902.868847	-1276.912071
329	1258.711087	-851.533555	1617.950908	-1186.945206
335	1543.147577	-1323.740526	1384.649983	-1286.243105
337	921.976074	-1021.020595	1392.128733	-1122.944255
339	1005.42956	-972.992239	1281.653641	-1004.600349
345	859.367253	-1219.961816	1379.162045	-1374.572786
347	1391.147004	-1161.366695	849.018853	-1249.713465
350	949.541409	-913.383768	1143.817796	-1144.516633
355	1137.814895	-1350.807489	990.260854	-865.333296
357	1235.244355	-1313.40644	1404.534414	-1012.322432
358	1039.043878	-860.727148	1212.934523	-1369.867694
359	1064.652392	-1331.799851	1259.825226	-909.936688
363	1224.56595	-1372.818951	1576.701275	-1063.715861
366	1082.692359	-856.60581	1529.083151	-922.319775
367	1258.537593	-849.039583	1365.156186	-1015.421644
373	1483.438083	-822.848031	1432.571857	-1355.42756
374	1449.556201	-1008.973174	1049.838486	-859.707909
377	1583.624651	-1269.742536	1260.758431	-888.239665
380	1361.273386	-836.324599	1275.211036	-1003.738462
382	1215.60844	-1200.585308	1457.399161	-1253.951068
383	986.541404	-1308.542085	1213.717437	-1212.174662
385	1113.711771	-853.676923	1574.868475	-1057.742987
386	1443.776648	-825.599113	930.079805	-987.175599
387	1219.085711	-843.727398	1529.927104	-924.639382
391	943.439294	-959.861296	1143.145965	-1352.160149
392	943.904461	-936.039418	1344.650651	-878.058617
393	1408.21552	-1073.712166	848.526072	-1251.13021
397	881.658614	-1155.874153	863.3095	-1208.627854
398	949.592553	-914.798731	1526.347891	-914.801906
399	861.454595	-1213.960706	1156.715963	-1355.603283
400	1618.461574	-1188.329379	1534.211763	-936.41578
404	955.667961	-962.451604	917.478425	-1144.654222
405	1614.481108	-1177.540223	1285.287437	-882.090835
406	1406.958557	-1052.749818	1408.185592	-1073.213062
407	1409.040965	-1191.349396	1016.754563	-1317.538138
409	910.914299	-1280.092831	1535.463914	-1002.613167
411	1507.079582	-1277.548861	1585.201974	-1268.49725
413	1035.54369	-1114.970648	1553.786171	-1147.364938
414	1529.888955	-1386.863097	937.277394	-1290.51545
415	1442.08288	-1264.423217	900.71281	-1101.093338
418	1382.727655	-1317.183445	1309.914857	-835.664066
421	1128.864542	-1140.436169	1092.222999	-1130.437375
423	1024.931703	-1112.074835	960.393696	-868.153386
425	902.079672	-1276.600072	1213.296122	-1163.475973
433	1404.865856	-1017.849878	1074.062362	-1327.835865
437	931.476935	-981.34053	1273.046431	-838.781617
441	1432.935666	-1351.946519	1234.404318	-999.976746
443	1392.072949	-1013.303195	1618.944042	-1241.858121
448	1260.168994	-901.944077	1235.55117	-1309.919914
450	1316.391743	-835.116388	939.178744	-951.290594
455	894.431775	-1132.441111	1074.127668	-1328.508521
458	1254.482121	-1000.965363	1256.44044	-1377.282168
461	1098.611494	-989.062158	1223.2933	-1172.423399
465	1386.38628	-1258.296991	879.735531	-1161.403014
467	1165.542181	-1150.444813	1392.102165	-1391.939505
468	1575.821214	-1060.847849	1379.930059	-830.027778
470	1215.476812	-1201.067671	1147.619578	-995.37013
471	1268.3585	-1002.821735	1481.013496	-1396.723063
478	1391.424491	-1013.354231	1624.518805	-1204.74766
479	1222.115167	-1245.555641	1168.832032	-1358.677509
484	943.91329	-1158.662851	1170.302687	-848.333546
491	1265.880575	-1002.49024	1093.187725	-1130.700631
492	1184.818654	-1155.705003	1442.939436	-1256.227433
493	1359.238833	-831.493289	951.276866	-869.014207
496	1438.444784	-1299.233621	1178.421111	-998.605384
501	1536.055756	-1357.503762	1059.066076	-1183.802628
504	1343.178274	-1189.609137	968.2679	-1173.663599
505	1476.808255	-1175.085246	963.878198	-867.824375
506	1549.090135	-1297.007298	1152.578668	-996.008428
507	877.435887	-1168.014492	1316.412741	-1186.058607
509	1238.403118	-1000.0747	900.078965	-1275.809095
521	1435.950089	-1323.103613	1486.998248	-1397.150545
525	1113.555088	-853.691717	934.628297	-1289.468133
526	948.354001	-921.679537	901.016493	-1100.220251
529	1404.925711	-1018.848085	934.344606	-1087.411305
530	964.711235	-1301.361387	1224.208167	-1253.875317
533	848.466145	-1255.404026	1405.943252	-1035.817605
536	1442.914445	-1256.466553	1318.922789	-1186.391572
537	1498.744506	-1167.211692	952.243934	-961.726318
539	1080.163923	-1127.146678	1428.985733	-1389.740672
544	1405.614048	-1030.327466	1533.190094	-1371.146806
545	1404.983329	-1019.808985	886.594535	-1270.478041
548	1525.388834	-1005.569984	1448.326835	-1394.388302
551	986.619669	-865.6771	953.692492	-1297.00514
554	1405.97318	-1036.316708	1252.073673	-988.041321
562	982.226178	-1100.421293	1290.795666	-837.280763
564	1319.781934	-1384.704999	1213.5762	-1211.613247
567	1097.517003	-1340.582651	946.112021	-1294.00821
568	1425.088731	-1392.881033	1113.446973	-1136.229002
569	1284.026609	-1380.514922	1536.765253	-943.434055
574	1068.474637	-1270.282296	918.730733	-1145.317858
575	1255.861045	-966.218841	1257.977472	-952.896969
577	1017.921043	-1110.161756	1151.386821	-850.119603
584	1406.65587	-1392.354908	1064.393772	-984.657897
586	971.250507	-1287.499802	1258.106503	-842.842669
588	851.396813	-1256.562662	1266.071323	-839.371424
595	1106.69389	-1134.386211	1536.423345	-942.494321
597	1332.179388	-878.905722	1185.794529	-1362.981426
600	1405.641738	-1030.789262	1407.36414	-828.124836
601	1423.460458	-1237.830462	1377.378677	-1194.145925
602	1051.686455	-1119.375708	1276.915018	-882.659528
604	1008.006656	-973.538126	1595.329235	-1124.422114
609	1401.619134	-1104.863215	1375.891703	-1193.948673
611	919.484909	-1031.424872	1361.461575	-858.90718
614	1063.401403	-1218.027992	1239.332453	-1375.277326
615	1388.095063	-1230.793724	1424.588934	-1392.866767
617	1385.335591	-1275.208083	1175.43723	-847.848736
619	1250.97782	-1376.642017	1579.048105	-1071.363893
622	1570.540848	-1043.639777	1476.135689	-1175.246662
626	1251.500608	-991.343263	971.044239	-1279.627234
628	1152.082759	-995.944598	910.79904	-1067.701146
631	1057.147133	-1168.925879	1388.091572	-1230.849915
640	1222.134418	-1245.632164	1258.523938	-940.191634
643	1247.278081	-1376.208454	1304.243757	-880.803236
645	1436.623713	-1244.0829	1528.730428	-921.350314
649	1116.823514	-1137.150397	997.179432	-1104.501758
651	1282.26373	-1380.308335	1052.320848	-1131.509743
653	1071.743169	-1303.948183	1591.873415	-1263.230194
661	1289.173068	-1005.606293	1220.407374	-1238.767162
662	1395.524456	-1224.561089	1241.642762	-841.597536
663	1545.084576	-1295.600922	1502.927231	-850.430152
664	1259.352318	-1001.616895	1553.860625	-990.420736
668	1024.608085	-862.090192	1028.590372	-861.71418
674	1246.096809	-1172.426669	1061.942032	-858.565079
675	1146.950565	-1353.125495	948.206013	-922.157135
676	1574.135091	-1055.352977	1192.205269	-846.265479
677	1126.110926	-1347.837826	1557.068794	-1146.1813
681	1542.958079	-1151.269298	1191.053057	-1364.31568
682	882.856477	-1152.430295	1024.110299	-862.137193
683	1438.698778	-1184.231521	1590.342222	-1108.170046
684	910.773513	-1280.037172	1068.281371	-1268.291656
688	1564.454419	-1023.804846	1526.50011	-1286.773452
691	968.971814	-1200.529649	1381.828501	-1331.65554
695	1392.157413	-829.179638	1078.688477	-1335.805264
708	1295.448449	-1381.853419	1211.121136	-844.479422
710	1323.180095	-834.542373	966.429188	-964.731076
715	1135.15331	-1142.152256	1565.972528	-1283.678765
717	1232.137208	-1285.393253	1437.049546	-826.065733
718	949.086859	-900.807867	950.761824	-1295.846504
732	1442.939436	-1256.227433	916.233469	-1083.638151
733	1232.941302	-999.940908	1345.33215	-1387.699165
740	1189.159921	-1156.889654	1032.167149	-1114.049253
741	1493.711206	-1397.630042	1260.924725	-1001.82725
743	1546.018759	-999.515549	1380.464267	-1353.613201
744	1259.459755	-862.295656	1048.085129	-1118.392973
749	1322.392395	-1186.851826	1548.286578	-1299.274414
751	1382.181383	-829.871617	1171.794852	-1152.15105
754	885.648903	-1144.402072	1215.476812	-1201.067671
756	1439.172403	-1292.27154	1129.484239	-852.187669
757	936.033993	-1154.487375	1030.149379	-1321.526482
760	1069.617243	-1282.051141	1389.366631	-1210.327534
762	1203.313243	-845.216652	1607.96336	-1250.527294
763	1220.923999	-1181.105933	1603.638972	-1253.941367
764	1538.694395	-1292.565638	1389.924376	-1201.350497
780	1547.877245	-973.975398	1260.555734	-892.95239
781	1161.096029	-997.104722	1251.226617	-1173.826498
786	1593.20308	-1117.493236	950.09848	-1161.940568
791	1074.062362	-1327.835865	1053.919967	-1143.907034
792	1544.369151	-1150.760498	1431.765283	-1363.145104
793	1513.651213	-1007.040661	947.022109	-925.977916
794	1166.893461	-1358.185633	1213.610065	-844.244415
797	1222.444451	-999.683777	1259.37403	-920.426989
800	1579.122103	-1071.605045	896.640771	-1133.611725
801	1138.994165	-1143.200354	1265.155743	-1378.303492
802	895.760163	-1115.332199	1582.348994	-1082.121088
808	977.318419	-866.555335	867.860747	-1195.543018
813	1533.18604	-933.596579	1360.230202	-1389.445031
815	1347.670953	-1190.205104	1497.627666	-835.864281
821	1097.528993	-1131.885282	1075.295978	-1334.944481
827	1441.407234	-1270.888006	1072.999399	-1316.887344
835	1426.118133	-1010.623713	1147.123669	-995.3063
839	1220.531568	-1165.450391	1429.765325	-1382.2813
843	1388.494641	-1224.362425	1520.648033	-1006.829702
847	1069.875815	-1284.714437	1361.385883	-849.82413
849	1259.847903	-1001.683194	1126.15642	-852.501885
850	1480.884451	-1265.106388	923.676297	-1013.919665
853	948.855111	-894.396167	1527.434413	-1398.548852
855	892.664578	-1131.50462	1511.645871	-874.39336
859	1430.621881	-1374.085516	918.678179	-1283.162272
862	931.173841	-982.60639	1437.35479	-1393.604584
864	1540.989196	-1334.016294	1069.408821	-857.860057
865	1015.491255	-862.951013	933.618817	-972.39502
870	1016.473954	-1109.766873	1046.155677	-1117.866462
872	1407.485159	-1096.064177	1068.747546	-1273.093261
873	1316.940157	-1186.12857	1584.017089	-1269.432709
877	1043.367268	-860.318929	1012.76676	-974.546424
878	1259.340388	-921.209184	1068.764536	-1273.268257
880	1387.78501	-1235.784101	1380.109943	-1014.244728
882	1391.670627	-1140.873384	1442.523654	-1260.205765
887	1306.3472	-880.660361	1405.151416	-1192.282888
888	1379.320562	-1372.021406	1053.653618	-1328.524936
892	1197.339812	-845.78067	1223.1103	-1249.511295
894	1321.796022	-1009.970567	907.659436	-1278.806025
896	1610.336104	-1166.305081	1108.122931	-1134.77617
897	970.167102	-1097.130596	1058.461466	-1179.11534
898	1060.869402	-1121.881563	1073.67583	-1323.854585
903	1443.122337	-1254.477387	1519.914385	-1399.501698
904	1465.980325	-1258.02705	1506.030537	-1007.27043
910	884.286779	-1148.318178	906.360354	-1138.762423
911	1146.730023	-1145.311325	1376.394532	-1391.339288
919	1530.610919	-926.518849	1459.657362	-1255.023695
921	1234.060929	-1326.85447	1437.222427	-1310.929497
923	901.698372	-1098.259848	1231.794732	-1352.606702
924	1424.622757	-1010.741405	925.652885	-1285.919714
928	918.803822	-1145.35659	1412.621094	-1232.681852
930	848.14195	-1255.275856	1184.73848	-846.970502
932	1495.918129	-831.165613	969.826019	-1303.383511
936	1505.138814	-856.508694	1005.861967	-1106.871059
937	1033.568232	-861.244165	1440.055941	-1283.817585
939	1409.116663	-828.003274	886.305944	-1142.513079
940	1358.020268	-1389.186054	1005.194433	-863.923251
941	1123.510807	-852.751687	939.743081	-1291.490257
944	1235.595	-1309.421838	909.93786	-1071.297843
945	1214.818673	-1203.479486	1220.347044	-1183.220239
947	1064.196206	-1331.66402	1258.450153	-941.90713
954	848.14951	-1252.212826	1526.397867	-1399.964804
955	971.355275	-1291.49843	1083.647316	-987.136076
957	1253.783648	-978.188606	1391.234743	-1157.932836
958	1490.748434	-1170.094891	1425.648135	-1392.897
959	1279.409271	-882.490107	997.586223	-1311.830711
960	1379.382573	-1371.02333	1182.402029	-1362.120643
961	1243.508808	-1171.720452	1411.164375	-1011.800629
963	1164.485939	-848.882769	1570.709152	-1141.262901
964	948.349417	-880.405303	1481.741702	-1396.775078
966	1047.602766	-1118.261345	1105.711116	-1134.118031
967	1063.722629	-1221.336616	961.456373	-1300.074581
968	1123.815946	-992.306296	1627.970108	-1234.732103
970	1213.5762	-1211.613247	1295.034434	-1006.390422
972	1252.244098	-1376.790409	1559.614083	-1008.03078
974	1270.255187	-1003.075472	946.252806	-1294.063869
975	1081.111691	-1336.420109	960.777419	-1094.568327
977	1542.530897	-1326.67646	1133.466526	-851.811657
978	1589.126351	-1265.398982	1252.501167	-985.578142
980	1440.96447	-1275.12451	1069.568927	-1281.553481
981	1259.318902	-921.708722	1200.254271	-1159.917095
983	964.750944	-1169.705348	1049.584125	-982.345176
985	1069.352862	-985.296196	1177.921261	-998.593139
986	1036.733201	-1115.295244	1131.441997	-1349.190485
987	1296.66518	-1381.996005	948.493901	-884.402693
991	1405.135205	-1022.341809	1434.67576	-1335.29678
992	1380.808817	-1348.067594	969.600419	-1224.521415
993	1118.270603	-1137.545281	1278.067388	-1379.816576
998	848.197551	-1252.074707	1400.962045	-1193.288337
1000	1442.159844	-1263.686805	1178.08362	-1153.867138
1003	1480.687957	-823.038791	1526.627343	-1399.981195
1005	860.633294	-1216.321948	1079.17312	-1335.928233
1010	1265.441456	-883.438864	1361.494907	-862.907041
1013	1547.191294	-1149.742898	1066.34871	-1248.385255
1014	1522.510239	-1006.414788	880.064052	-1160.458518
1017	1323.481674	-1385.138562	1060.94646	-858.659082
1018	1388.808536	-1219.310213	1556.554024	-1291.114609
1020	1362.970809	-831.204142	936.488219	-1290.203451
1021	1016.486827	-862.85701	1218.9455	-999.598067
1025	1191.707483	-846.312481	1591.442958	-1111.757212
1041	1224.920828	-1256.708141	969.642973	-1226.145588
1044	1381.735485	-1333.152653	1510.438527	-1398.824851
1045	1156.54594	-996.519067	1260.006438	-905.723501
1046	1389.862366	-1202.348572	1381.149875	-1342.578179
1048	1302.93975	-836.253873	938.142828	-954.633777
1050	1450.367426	-1181.431045	1392.898897	-829.128206
1052	1434.751463	-1243.193596	1558.587345	-1004.684766
1054	968.201589	-867.416156	1422.84076	-1188.037445
1056	1257.998958	-952.397431	1537.45984	-1002.027406
1059	970.949301	-1276.003747	1611.192897	-1168.627441
1062	1303.744907	-880.83712	1138.529851	-1143.073652
1063	1229.214102	-1167.819693	1159.735776	-1148.860353
1064	1563.94039	-1022.129688	1538.485606	-948.16245
1066	1260.085337	-1176.243877	1523.634967	-1399.767454
1067	981.270111	-1306.972543	1215.18126	-1217.993358
1070	1531.751173	-1377.997317	991.648654	-1102.992511
1074	1602.366646	-1144.70366	1556.459871	-997.751586
1080	1058.618323	-1180.331386	913.296527	-1083.026289
1084	1359.117317	-877.075975	1034.909724	-979.236805
1086	930.443474	-1287.813668	1379.537599	-1368.528141
1087	1220.735752	-843.571599	889.050328	-1134.622975
1088	1432.944902	-1242.335495	1387.37845	-1242.327783
1090	1264.942605	-883.472748	1443.382201	-1251.990929
1092	1002.136896	-972.294778	1454.678012	-1008.818747
1093	1392.19425	-1120.380072	1401.045204	-1012.597045
1096	1354.544055	-1388.778685	1384.097612	-1013.930884
1097	1258.201655	-947.684706	1503.098185	-850.900019
1102	1380.495273	-1353.114163	1436.051943	-826.134931
1103	1449.18051	-1008.984501	1001.038336	-1105.554781
1108	1193.983552	-1158.205933	971.512426	-1297.496371
1110	1059.950888	-858.753085	1294.635546	-1183.169795
1111	947.456173	-924.577074	1379.010509	-1377.011783
1114	1548.417588	-998.811545	854.391402	-1234.267387
1115	1435.950089	-1323.103613	1265.873693	-1177.823412
1118	1534.696852	-1290.666838	1544.598675	-1316.832035
1119	1391.926053	-1130.876646	1054.239791	-1146.386492
1122	1259.846712	-909.437149	1343.108974	-832.857211
1129	1515.687241	-1161.102533	921.617861	-1084.7599
1131	1433.557935	-826.307925	1461.234699	-824.38815
1135	1440.96447	-1275.12451	1406.609997	-1191.932828
1140	1539.653056	-1340.377483	913.430683	-1056.710171
1141	1437.977029	-1303.709244	1047.602766	-1118.261345
1142	897.895547	-1109.19297	1582.948315	-1136.849742
1145	1393.062954	-1117.697484	1415.782575	-1234.18353
1146	1251.158613	-993.313806	1090.293547	-1129.910864
1147	1498.98448	-839.593488	1497.471564	-1397.898639
1152	1295.626862	-1183.301296	1436.079026	-1321.86991
1153	1502.243417	-848.550685	997.245429	-971.258654
1154	1497.662357	-1273.075756	863.638021	-1207.683358
1155	987.499821	-1308.827457	1188.213244	-1156.631323
1159	1459.069404	-1395.155628	1556.154014	-1291.430415
1169	1217.967669	-1229.069335	1106.955039	-990.13608
1174	1099.940808	-1132.543421	1439.267865	-1245.33885
1175	1072.050058	-1307.109139	922.485433	-1084.940644
1179	1099.528116	-1341.092934	1468.671653	-1008.396829
1183	1405.222751	-1023.801813	1460.560643	-1255.452745
1185	1064.899215	-1233.455453	1135.391681	-1350.192644
1186	1202.201772	-1160.448532	1545.987857	-1296.029972
1194	1235.082028	-1315.251064	1383.940353	-1297.664782
1197	1108.236126	-854.193939	950.437629	-1295.718334
1200	1233.723016	-1291.69684	1056.315591	-1162.479287
1204	1329.217367	-1385.810714	1486.304133	-1267.680693
1206	1427.647321	-1392.954062	1558.9601	-1145.499339
1210	1259.490786	-917.712417	1089.598224	-987.902034
1215	934.271193	-969.670392	948.436681	-882.819614
1222	1437.482291	-1308.443039	1224.310901	-1254.283684
1223	1070.020765	-1286.207418	1258.60988	-938.193481
1233	1294.538849	-1006.324123	1389.738344	-1204.344723
1234	1089.163576	-855.994791	1117.387356	-1345.624383
1236	1535.912599	-1153.809736	1436.261926	-1320.119864
1238	1302.566074	-1184.221804	1451.015987	-825.096962
1245	940.532256	-1291.802256	1069.585916	-1281.728477
1247	852.79684	-1238.851752	1381.146384	-1342.63437
1248	895.894142	-1274.15463	1251.646179	-990.504499
1253	1379.167065	-1391.570302	927.052692	-999.818248
1257	921.859647	-1021.50685	1185.309886	-1362.858457
1258	1125.004165	-852.610682	1073.729136	-985.859478
1259	923.327014	-1015.378432	981.036667	-1100.096698
1263	1464.653414	-1178.002408	1332.288958	-1011.374305
1264	970.939472	-1275.628607	1263.768056	-1177.248823
1285	1271.332009	-1003.219529	1589.242806	-1104.587182
1291	1067.122073	-1123.5878	1072.678173	-1313.57872
1293	1258.32124	-944.904359	976.478026	-1305.545686
1294	1546.859836	-1306.066946	1067.636266	-1261.64708
1296	1059.99662	-1191.016739	1431.376482	-1366.865264
1301	1489.922502	-822.398244	1230.063459	-1277.150101
1304	948.132691	-874.409219	1119.235329	-1137.808536
1306	1540.372516	-1336.952227	1450.853619	-1181.314359
1308	892.171274	-1125.650255	1065.913862	-1243.906314
1311	1222.058206	-1176.949519	1329.217367	-1385.810714
1316	1526.035098	-1157.371334	1560.07839	-1288.332146
1319	1511.474918	-873.923493	1471.046435	-1008.325227
1323	1025.973721	-977.343957	1373.701758	-830.459799
1335	1381.552944	-1336.090688	1536.170714	-1356.95646
1337	1505.451234	-1398.468616	1193.036874	-1157.947602
1340	1450.820482	-1394.566419	951.130158	-1091.935769
1341	1231.487918	-1356.093228	1434.509407	-1185.23697
1352	1320.309267	-1009.77167	1235.901815	-1305.935312
1358	1258.411238	-840.019152	1287.60066	-1005.395937
1362	1241.402218	-1000.148166	1420.298977	-1236.328784
1371	1121.919217	-992.062162	936.483314	-960.431532
1375	1408.104692	-1230.536598	994.231763	-1310.831911
1376	968.945622	-1199.529992	1355.601482	-1191.257113
1381	1035.900479	-861.023952	1269.625159	-1378.827252
1382	1274.073865	-1180.061086	1221.444751	-999.659289
1392	1391.313031	-1154.868816	1313.866662	-1008.909784
1394	1051.297412	-1123.575477	1553.305937	-1147.538099
1396	1252.441095	-985.92427	1066.590293	-1250.873555
1401	1493.711206	-1397.630042	1244.298471	-1375.859281
1413	1568.8376	-1141.93774	1361.40741	-852.407405
1422	909.47215	-1073.242866	1552.322041	-986.191935
1423	1633.345055	-1228.671441	1121.17856	-852.9719
